GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSCE,TRBL_SUBA,ANRCA,MSA_CMSAA,CMSA,MACCI,PMSAA,NECMAA,NECMACCI,URB_AREAA,UATYPE,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,MACC,UACP,GMH001,GMH002,GMH003,GMH004,GMH005,GMH006,GMH007,GMH008,GMH009,GMH010,GMH011,GMH012,GMH013,GMH014,GMH015,GMH016,GMH017,GMH018,GMH019,GMH020,GMH021,GMH022,GMH023,GMH024,GMH025,GMH026
"G1801550","2000","US","2","3","Indiana","18","Switzerland","155",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"572856219","6061090","Switzerland County","A","+38820999","-084989245","06",,,198,464,651,73,137,246,17,21,71,126,187,87,65,42,51,313,33,160,55,26,68,83,449,363,63,86
"G1801570","2000","US","2","3","Indiana","18","Tippecanoe","157",,,,,"0",,,,,,,,,,,,,"3920","99","N","9999","9999","9",,,,,,,,,"1294454176","8493456","Tippecanoe County","A","+40409485","-086880880","06",,,681,3439,10425,1053,3868,1494,728,1256,2443,9489,3296,1300,917,192,376,3650,287,4705,479,583,2133,2174,14034,3698,1492,755
"G1801590","2000","US","2","3","Indiana","18","Tipton","159",,,,,"0",,,,,,,,,,,,,"3850","99","N","9999","9999","9",,,,,,,,,"674395034","59501","Tipton County","A","+40305617","-086044956","06",,,364,595,1725,177,395,281,64,97,174,223,181,137,107,110,48,672,42,551,86,52,286,145,1213,261,200,110
"G1801610","2000","US","2","3","Indiana","18","Union","161",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"418407973","9583542","Union County","A","+39607816","-084917283","06",,,164,251,474,70,203,142,34,32,118,115,69,97,70,6,7,251,15,291,37,26,139,78,564,122,70,47
"G1801630","2000","US","2","3","Indiana","18","Vanderburgh","163",,,,,"0",,,,,,,,,,,,,"2440","99","N","9999","9999","9",,,,,,,,,"607539458","3013556","Vanderburgh County","A","+37989892","-087556964","06",,,469,4929,9900,2437,5511,3312,1123,2169,3018,3969,3408,2091,1259,126,721,4555,782,5864,1519,1182,3283,2807,13361,4095,2189,1001
"G1801650","2000","US","2","3","Indiana","18","Vermillion","165",,,,,"0",,,,,,,,,,,,,"8320","99","N","9999","9999","9",,,,,,,,,"665337903","7895535","Vermillion County","A","+39802926","-087443879","06",,,164,663,1287,218,566,364,18,83,130,302,120,149,89,8,107,482,131,550,64,56,152,127,1174,335,131,160
"G1801670","2000","US","2","3","Indiana","18","Vigo","167",,,,,"0",,,,,,,,,,,,,"8320","99","N","9999","9999","9",,,,,,,,,"1044528005","18574943","Vigo County","A","+39456887","-087391268","06",,,276,2788,5158,978,3556,1350,561,935,1559,3725,2100,1179,1135,84,320,1654,283,4115,364,373,1358,1133,8905,2377,1006,705
"G1801690","2000","US","2","3","Indiana","18","Wabash","169",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1070106158","20470741","Wabash County","A","+40856664","-085806219","06",,,459,809,4083,321,758,394,135,154,255,681,358,330,168,123,79,2050,92,930,76,173,439,192,2848,559,437,224
"G1801710","2000","US","2","3","Indiana","18","Warren","171",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"945042591","4447350","Warren County","A","+40311628","-087362680","06",,,168,285,901,87,153,170,15,74,94,169,55,75,37,28,41,308,37,204,25,23,98,76,783,141,76,97
"G1801730","2000","US","2","3","Indiana","18","Warrick","173",,,,,"0",,,,,,,,,,,,,"2440","99","N","9999","9999","9",,,,,,,,,"994748387","17574343","Warrick County","A","+38047646","-087304258","06",,,299,1993,3727,777,1674,931,291,745,841,1266,736,602,386,38,261,1382,194,1905,530,313,1102,798,3983,986,649,406
"G1801750","2000","US","2","3","Indiana","18","Washington","175",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1332330769","5480035","Washington County","A","+38589628","-086096807","06",,,444,1045,2645,258,789,541,116,129,184,375,213,343,194,39,81,1701,88,603,132,124,353,329,1507,448,232,268
"G1801770","2000","US","2","3","Indiana","18","Wayne","177",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1045232235","2012939","Wayne County","A","+39840126","-084986884","06",,,386,1681,6241,661,1962,1100,465,472,738,1813,995,805,463,95,218,2498,385,2312,299,257,920,630,5495,1761,758,419
"G1801790","2000","US","2","3","Indiana","18","Wells","179",,,,,"0",,,,,,,,,,,,,"2760","99","N","9999","9999","9",,,,,,,,,"958190248","1158035","Wells County","A","+40743854","-085210324","06",,,405,796,2563,575,853,599,104,224,343,385,307,421,74,121,76,1057,496,834,195,107,387,265,2021,460,438,113
"G1801810","2000","US","2","3","Indiana","18","White","181",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1308556440","9232269","White County","A","+40748174","-086831515","06",,,482,773,2426,331,676,402,85,132,219,500,249,228,180,75,68,1361,150,745,167,115,376,338,1732,423,270,153
"G1801830","2000","US","2","3","Indiana","18","Whitley","183",,,,,"0",,,,,,,,,,,,,"2760","99","N","9999","9999","9",,,,,,,,,"868990227","6167484","Whitley County","A","+41152809","-085502004","06",,,268,927,3532,476,928,536,158,242,401,450,357,354,220,78,96,1800,87,966,272,113,565,396,1989,506,420,165
"G1900010","2000","US","2","4","Iowa","19","Adair","001",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1474485803","2599847","Adair County","A","+41345508","-094471930","06",,,525,321,439,102,173,166,34,71,43,121,69,97,70,64,29,290,15,226,49,43,221,80,643,103,92,79
"G1900030","2000","US","2","4","Iowa","19","Adams","003",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1096962674","4832129","Adams County","A","+41022252","-094711809","06",,,252,121,194,117,120,141,25,16,19,74,33,91,18,35,2,107,32,79,20,18,26,32,502,47,64,45
"G1900050","2000","US","2","4","Iowa","19","Allamakee","005",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1656463701","49583439","Allamakee County","A","+43268358","-091370554","06",,,889,545,922,149,310,302,26,90,164,248,131,128,72,160,29,568,126,450,67,46,131,168,1100,211,120,108
"G1900070","2000","US","2","4","Iowa","19","Appanoose","007",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1285285927","52046608","Appanoose County","A","+40751359","-092863972","06",,,350,304,969,141,338,270,43,50,69,178,109,208,115,30,17,499,45,457,120,38,124,73,873,234,133,110
"G1900090","2000","US","2","4","Iowa","19","Audubon","009",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1147703950","1151262","Audubon County","A","+41666458","-094916461","06",,,448,259,180,104,179,151,10,32,73,118,47,84,28,56,25,105,24,198,26,45,62,53,632,103,111,61
"G1900110","2000","US","2","4","Iowa","19","Benton","011",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1855438759","5339401","Benton County","A","+42072383","-092057568","06",,,779,894,1648,341,710,595,210,252,355,402,249,292,146,163,75,865,134,790,179,284,448,375,1859,314,306,133
"G1900130","2000","US","2","4","Iowa","19","Black Hawk","013",,,,,"0",,,,,,,,,,,,,"8920","99","N","9999","9999","9",,,,,,,,,"1468819419","12421488","Black Hawk County","A","+42487586","-092344731","06",,,639,3225,8547,1526,3895,1669,747,1465,2303,3631,2269,1352,1061,181,237,2802,649,4423,848,785,2442,2277,11884,2818,1647,813
"G1900150","2000","US","2","4","Iowa","19","Boone","015",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1480075104","5317536","Boone County","A","+42045378","-093922512","06",,,539,1034,998,337,861,719,176,173,399,838,330,416,357,103,83,397,72,1042,108,166,443,355,2672,429,294,278
"G1900170","2000","US","2","4","Iowa","19","Bremer","017",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1134147372","4412753","Bremer County","A","+42765073","-092345886","06",,,526,622,1670,321,637,283,55,299,247,856,270,315,158,129,80,617,81,633,50,153,700,325,2285,280,299,125
"G1900190","2000","US","2","4","Iowa","19","Buchanan","019",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1479550983","5419814","Buchanan County","A","+42477421","-091863059","06",,,631,725,1643,260,535,396,82,81,197,324,126,216,141,90,46,648,47,677,55,131,269,236,1727,252,176,228
"G1900210","2000","US","2","4","Iowa","19","Buena Vista","021",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1488683322","13678254","Buena Vista County","A","+42718568","-095155185","06",,,707,374,1579,300,568,328,87,142,206,509,189,208,111,99,51,596,92,577,81,75,250,200,1675,416,225,183
"G1900230","2000","US","2","4","Iowa","19","Butler","023",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1503173518","3056661","Butler County","A","+42735699","-092781090","06",,,608,459,1085,192,356,304,42,99,152,254,98,213,72,88,56,290,47,469,75,78,292,210,1338,221,159,120
"G1900250","2000","US","2","4","Iowa","19","Calhoun","025",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1476681388","5541547","Calhoun County","A","+42387432","-094632554","06",,,425,354,359,139,325,263,29,68,59,264,67,146,144,36,44,96,24,300,66,58,152,58,1104,135,155,123
"G1900270","2000","US","2","4","Iowa","19","Carroll","027",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1474513028","2392571","Carroll County","A","+42028619","-094855710","06",,,790,706,940,704,622,378,85,241,221,478,218,290,76,101,49,382,212,748,80,80,596,247,1923,434,219,162
"G1900290","2000","US","2","4","Iowa","19","Cass","029",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1461604630","1760610","Cass County","A","+41358575","-094965991","06",,,531,550,868,224,435,266,41,132,150,285,203,174,113,111,48,468,43,450,77,81,230,252,1072,312,121,101
"G1900310","2000","US","2","4","Iowa","19","Cedar","031",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1500955175","6312027","Cedar County","A","+41770019","-091118036","06",,,588,651,1127,286,532,488,96,141,214,433,181,244,119,93,85,510,72,676,170,153,290,280,1627,300,193,204
"G1900330","2000","US","2","4","Iowa","19","Cerro Gordo","033",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1471958543","17608293","Cerro Gordo County","A","+43111998","-093265669","06",,,516,1091,2984,731,1621,875,264,336,665,1259,795,560,330,78,110,1328,166,1728,185,299,953,626,4210,950,659,262
"G1900350","2000","US","2","4","Iowa","19","Cherokee","035",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1494814098","478050","Cherokee County","A","+42730472","-095611591","06",,,544,444,793,234,330,221,53,71,119,305,87,149,89,115,60,336,130,497,42,43,138,104,1149,158,194,131
"G1900370","2000","US","2","4","Iowa","19","Chickasaw","037",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1307020971","2176848","Chickasaw County","A","+43051169","-092322842","06",,,553,350,1173,162,331,266,31,59,30,172,99,95,75,166,37,440,45,379,31,49,208,99,950,196,135,66
"G1900390","2000","US","2","4","Iowa","19","Clarke","039",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1116584349","1553373","Clarke County","A","+41027425","-093791292","06",,,286,311,528,94,235,173,28,65,48,181,233,91,37,21,31,462,26,247,44,18,196,121,617,275,94,72
"G1900410","2000","US","2","4","Iowa","19","Clay","041",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1473410544","9394276","Clay County","A","+43103200","-095156090","06",,,427,575,1212,325,575,405,142,165,213,329,182,212,125,72,15,485,69,733,143,135,193,317,1294,389,285,125
"G1900430","2000","US","2","4","Iowa","19","Clayton","043",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2017101541","36270186","Clayton County","A","+42852007","-091320308","06",,,959,729,1082,226,456,298,65,120,165,290,222,194,119,202,37,781,137,557,59,68,225,257,1497,400,159,123
"G1900450","2000","US","2","4","Iowa","19","Clinton","045",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1799990672","39396795","Clinton County","A","+41871169","-090427404","06",,,854,1350,4066,549,1143,1124,201,420,642,837,733,455,292,136,123,1539,128,1738,258,348,618,871,3950,985,548,318
"G1900470","2000","US","2","4","Iowa","19","Crawford","047",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1850193642","1632321","Crawford County","A","+42026888","-095369384","06",,,648,436,1481,233,328,434,80,57,145,326,189,105,130,68,45,471,60,532,79,60,206,108,1449,318,178,94
"G1900490","2000","US","2","4","Iowa","19","Dallas","049",,,,,"0",,,,,,,,,,,,,"2120","99","N","9999","9999","9",,,,,,,,,"1518937313","13634041","Dallas County","A","+41682923","-094021682","06",,,640,1419,1745,784,1282,846,452,1149,898,868,461,376,481,251,149,525,304,1253,269,318,2127,631,3359,520,409,462
"G1900510","2000","US","2","4","Iowa","19","Davis","051",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1303384628","4267092","Davis County","A","+40745794","-092421763","06",,,424,283,590,130,155,224,31,40,65,96,77,124,40,66,15,267,11,199,36,29,88,102,623,91,67,58
"G1900530","2000","US","2","4","Iowa","19","Decatur","053",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1377364917","3926620","Decatur County","A","+40727585","-093789690","06",,,324,307,323,79,164,210,59,49,50,359,113,100,49,72,18,202,15,186,42,30,114,86,877,186,60,18
"G1900550","2000","US","2","4","Iowa","19","Delaware","055",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1496634003","3094320","Delaware County","A","+42469875","-091377044","06",,,994,694,1203,260,550,278,52,120,186,307,109,175,110,204,64,742,70,637,77,106,231,238,1277,284,187,143
"G1900570","2000","US","2","4","Iowa","19","Des Moines","057",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1077819498","35352273","Des Moines County","A","+40854437","-091156013","06",,,406,1225,3489,385,1474,1140,150,240,409,858,499,432,411,66,158,1558,145,1656,257,196,397,485,3395,744,454,298
"G1900590","2000","US","2","4","Iowa","19","Dickinson","059",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"986939442","58602091","Dickinson County","A","+43385253","-095143197","06",,,342,611,1084,136,551,300,82,179,166,344,418,184,123,41,62,671,60,543,77,86,270,251,1078,511,160,138
"G1900610","2000","US","2","4","Iowa","19","Dubuque","061",,,,,"0",,,,,,,,,,,,,"2200","99","N","9999","9999","9",,,,,,,,,"1575117834","21773164","Dubuque County","A","+42476090","-090822022","06",,,1181,2159,6425,1309,2908,1392,634,836,1209,2326,1689,997,508,240,247,2225,520,3038,458,679,1624,1373,7966,2294,1118,373
"G1900630","2000","US","2","4","Iowa","19","Emmet","063",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1024968585","17180303","Emmet County","A","+43377876","-094688734","06",,,347,267,907,110,320,224,17,68,71,275,122,139,65,49,27,455,22,318,64,69,151,110,932,197,117,81
"G1900650","2000","US","2","4","Iowa","19","Fayette","065",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1893085722","1348073","Fayette County","A","+42837590","-091850190","06",,,1020,607,1184,311,644,358,78,137,239,424,214,254,163,260,45,655,99,586,111,96,325,216,1712,367,169,150
"G1900670","2000","US","2","4","Iowa","19","Floyd","067",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1296456856","1927442","Floyd County","A","+43071481","-092781146","06",,,559,397,1149,233,337,202,57,143,177,287,128,195,136,94,16,463,46,472,57,70,230,161,1612,311,202,115
"G1900690","2000","US","2","4","Iowa","19","Franklin","069",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1508499814","1483950","Franklin County","A","+42743428","-093248793","06",,,660,275,657,155,263,219,30,85,93,208,110,149,54,95,24,324,63,227,37,56,113,104,915,187,139,82
"G1900710","2000","US","2","4","Iowa","19","Fremont","071",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1323690666","14700151","Fremont County","A","+40735068","-095615265","06",,,336,241,483,110,196,162,26,62,58,168,70,107,66,28,12,221,36,241,55,39,122,90,699,97,67,95
"G1900730","2000","US","2","4","Iowa","19","Greene","073",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1472167388","7047971","Greene County","A","+42035081","-094383973","06",,,393,323,515,135,195,184,31,78,92,208,84,143,78,22,21,247,50,269,33,41,184,95,838,117,181,75
"G1900750","2000","US","2","4","Iowa","19","Grundy","075",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1301504402","83861","Grundy County","A","+42383941","-092785161","06",,,427,343,759,191,372,271,28,84,129,256,81,176,136,80,32,277,36,482,75,76,182,165,1003,161,188,111
"G1900770","2000","US","2","4","Iowa","19","Guthrie","077",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1529649618","6361095","Guthrie County","A","+41678413","-094451238","06",,,497,397,509,218,313,267,20,123,145,220,103,135,110,78,54,171,56,285,55,53,356,138,905,232,104,111
"G1900790","2000","US","2","4","Iowa","19","Hamilton","079",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1493594242","1980074","Hamilton County","A","+42393883","-093722419","06",,,624,481,1292,220,367,370,82,101,142,333,151,193,127,123,27,699,74,390,84,75,175,221,1510,274,192,158
"G1900810","2000","US","2","4","Iowa","19","Hancock","081",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1479168162","5269077","Hancock County","A","+43085526","-093722060","06",,,579,235,1115,145,254,233,23,107,87,210,47,98,94,85,7,675,67,390,79,69,183,101,889,152,53,59
"G1900830","2000","US","2","4","Iowa","19","Hardin","083",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1474369884","1748575","Hardin County","A","+42402071","-093211684","06",,,796,673,876,300,454,305,68,126,168,486,145,192,159,144,54,497,213,547,58,105,202,175,1585,297,177,132
"G1900850","2000","US","2","4","Iowa","19","Harrison","085",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1804503600","10886585","Harrison County","A","+41687140","-095810212","06",,,463,651,678,243,439,413,59,179,212,243,169,153,106,62,38,343,53,402,109,46,438,197,1287,264,144,98
"G1900870","2000","US","2","4","Iowa","19","Henry","087",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1125187417","5797310","Henry County","A","+40982369","-091542799","06",,,344,454,1566,185,705,384,63,77,349,427,156,223,269,33,27,1028,43,722,91,77,163,269,1487,347,201,186
"G1900890","2000","US","2","4","Iowa","19","Howard","089",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1226106949","927974","Howard County","A","+43360011","-092288378","06",,,496,261,839,89,212,155,40,73,67,122,47,143,53,126,22,432,61,230,32,20,126,44,739,179,85,71
"G1900910","2000","US","2","4","Iowa","19","Humboldt","091",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1125119979","3405680","Humboldt County","A","+42782090","-094217382","06",,,394,219,812,185,291,269,23,89,49,145,49,128,110,51,42,273,21,282,77,66,129,78,719,174,128,110
"G1900930","2000","US","2","4","Iowa","19","Ida","093",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1118112305","1346648","Ida County","A","+42391959","-095507352","06",,,358,238,582,63,167,190,13,68,59,100,63,69,31,66,36,200,5,265,41,49,125,82,626,100,100,43
"G1900950","2000","US","2","4","Iowa","19","Iowa","095",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1518895271","2325666","Iowa County","A","+41687953","-092061269","06",,,610,525,1435,109,424,220,78,94,149,282,147,132,110,110,51,719,69,583,73,90,199,150,1301,356,172,104
"G1900970","2000","US","2","4","Iowa","19","Jackson","097",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1647464010","35378745","Jackson County","A","+42153859","-090556325","06",,,700,787,1355,245,628,401,91,154,200,300,207,157,159,119,70,1032,73,628,50,140,324,215,1533,348,262,121
"G1900990","2000","US","2","4","Iowa","19","Jasper","099",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1890661231","7608012","Jasper County","A","+41675163","-093062092","06",,,694,923,3381,350,956,655,185,436,382,687,356,358,402,106,69,1475,186,1249,155,177,922,620,2579,631,350,322
"G1901010","2000","US","2","4","Iowa","19","Jefferson","101",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1127527476","3563874","Jefferson County","A","+41031640","-091963376","06",,,386,427,1066,108,536,199,283,173,391,564,193,161,120,39,43,371,102,634,41,275,278,259,1323,186,163,91
